13,112.3
40,114.7
46,122.8
23,129.7
27,194.6
8,197.4
46,200.1
23,204.7
13,209.0
46,265.5
52,265.9
27,266.4
13,267.8
23,268.9
48,269.2
8,270.1
7,274.1
28,275.5
45,279.2
10,281.1
4,283.3
54,284.2
7,302.4
37,397.5
23,434.7
48,565.7
33,614.8
16,645.1
13,647.2
46,647.6
23,648.0
27,651.4
8,653.5
52,656.8
47,660.3
7,660.6
10,662.3
45,663.7
48,664.0
4,667.5
19,671.4
26,687.9
46,723.3
23,724.5
13,725.6
27,727.2
8,728.3
52,730.5
28,732.1
7,733.6
10,734.5
48,737.7
51,738.2
45,739.9
33,743.7
4,744.1
43,756.5
9,770.6
44,781.2
46,800.0
23,801.6
13,802.9
27,803.3
8,803.9
52,804.7
10,807.3
35,808.1
7,809.5
28,810.3
45,811.6
48,814.3
22,814.8
4,819.0
50,819.1
9,821.5
6,823.1
33,824.8
32,825.8
51,828.9
23,845.7
46,864.2
13,881.0
52,883.2
27,883.3
8,884.1
23,884.9
10,885.5
46,886.5
7,889.1
28,892.0
45,892.3
43,893.0
48,893.1
51,894.0
33,894.4
55,895.1
4,895.7
9,896.0
53,898.1
15,900.3
42,900.7
35,900.9
49,901.9
62,944.5
58,947.4
12,1018.3
20,1076.4
36,1081.8
17,1088.5
21,1093.5
16,1099.9
30,1122.2
54,1124.1
45,1160.7
44,1194.5
41,1196.3
29,1264.2
13,1267.2
46,1268.2
23,1269.7
52,1270.1
27,1271.2
8,1271.4
10,1272.1
7,1275.8
45,1277.7
4,1278.6
28,1280.0
48,1282.0
33,1282.8
43,1285.0
22,1286.0
51,1286.4
49,1287.2
50,1289.3
15,1291.2
57,1291.5
6,1294.9
9,1297.5
42,1305.3
59,1307.9
38,1335.2
46,1344.7
13,1345.1
23,1345.3
8,1347.1
27,1347.3
52,1347.4
10,1348.3
7,1352.7
28,1354.7
45,1355.9
4,1357.2
6,1357.4
48,1357.7
43,1363.6
55,1364.2
33,1365.5
9,1365.7
22,1368.2
23,1376.5
46,1424.8
13,1425.4
27,1426.4
52,1427.5
23,1427.7
8,1427.8
10,1428.5
7,1432.6
48,1433.9
49,1434.1
4,1434.5
45,1435.0
28,1435.6
29,1438.4
6,1438.6
50,1438.6
43,1439.1
51,1439.3
22,1439.7
9,1441.0
33,1441.8
55,1443.7
15,1444.4
32,1444.4
47,1448.5
53,1448.5
1,1449.5
0,1467.4
23,1472.8
46,1504.1
13,1505.3
27,1507.6
52,1508.2
10,1508.6
23,1509.5
8,1510.8
7,1513.0
4,1513.2
28,1514.4
55,1515.3
48,1515.5
33,1515.9
45,1516.7
9,1517.5
49,1517.5
6,1517.8
51,1518.9
43,1519.5
22,1520.1
50,1522.7
11,1522.7
15,1525.4
29,1525.7
35,1527.8
1,1533.0
46,1533.8
0,1543.9
3,1689.5
18,1694.4
15,1702.7
9,1720.8
2,1789.4
41,1823.3
58,1841.5
8,1863.3
27,1875.5
13,1892.1
46,1893.9
23,1894.5
52,1894.7
10,1895.0
8,1895.8
27,1897.5
0,1899.3
7,1901.2
45,1903.2
49,1903.2
48,1903.5
28,1904.0
4,1904.1
43,1904.5
22,1905.7
51,1906.5
50,1906.7
9,1909.0
11,1909.8
33,1910.7
32,1911.1
15,1912.3
55,1912.9
6,1913.8
1,1923.3
40,1958.4
11,1969.6
13,1970.9
46,1971.5
23,1971.7
10,1973.5
52,1973.5
8,1973.6
27,1973.6
48,1978.4
7,1980.2
45,1980.7
16,1980.7
28,1981.4
49,1982.9
4,1983.2
43,1984.7
22,1985.1
9,1986.1
29,1986.3
50,1986.4
51,1988.7
32,1990.0
33,1991.1
55,1992.1
35,1992.2
6,1992.9
15,1993.4
1,1993.6
34,2012.1
43,2016.5
39,2018.5
12,2044.2
32,2049.8
23,2050.7
13,2051.2
46,2051.6
10,2052.1
27,2053.3
52,2053.3
8,2054.0
48,2058.1
7,2058.5
44,2059.4
49,2060.0
28,2062.0
45,2062.0
11,2063.5
4,2063.9
9,2065.6
29,2065.9
43,2066.0
50,2066.8
33,2067.5
22,2068.7
51,2069.1
55,2070.7
6,2072.9
15,2073.8
1,2076.8
23,2085.0
60,2086.3
22,2100.1
49,2109.6
55,2123.5
46,2128.8
52,2129.5
13,2130.1
27,2131.8
10,2132.6
48,2132.9
8,2133.0
23,2133.9
28,2136.9
33,2137.9
7,2138.1
11,2138.7
45,2138.9
4,2140.0
53,2140.1
49,2140.7
22,2141.6
51,2141.8
32,2141.8
9,2142.3
35,2142.6
43,2143.3
50,2143.5
56,2143.6
58,2143.6
29,2144.4
16,2145.2
6,2145.3
15,2147.2
54,2147.8
39,2151.2
1,2152.8
48,2157.6
0,2161.5
45,2210.0
44,2296.8
0,2326.9
11,2363.6
13,2375.9
7,2433.0
30,2451.1
19,2462.3
21,2500.2
56,2511.1
13,2516.2
46,2518.0
27,2518.7
52,2518.9
10,2519.6
23,2520.0
8,2520.5
48,2524.5
7,2524.6
11,2526.0
28,2527.9
45,2528.3
49,2528.5
4,2529.3
50,2529.7
43,2530.6
51,2531.2
29,2531.5
33,2532.6
22,2532.9
55,2533.4
35,2534.1
32,2534.4
58,2534.8
6,2534.9
9,2536.6
15,2537.2
53,2542.2
1,2543.3
26,2559.7
46,2595.3
23,2595.3
13,2596.2
27,2598.0
52,2598.0
10,2598.9
8,2600.5
7,2603.6
48,2604.6
4,2605.1
28,2605.8
45,2605.9
49,2606.6
43,2606.7
50,2608.5
11,2608.6
22,2609.6
29,2610.0
51,2610.3
6,2610.5
9,2611.4
35,2611.4
33,2613.3
15,2616.6
60,2616.9
1,2617.7
32,2619.3
58,2621.5
55,2621.6
23,2675.2
46,2675.8
13,2676.9
27,2678.0
52,2678.1
10,2679.7
8,2682.5
48,2684.8
7,2685.3
4,2686.7
28,2687.1
45,2687.6
49,2687.9
6,2688.7
50,2689.8
11,2689.9
43,2689.9
29,2690.0
9,2692.4
22,2692.8
51,2693.3
33,2693.5
35,2693.8
15,2694.9
0,2700.0
1,2700.6
57,2704.0
55,2705.3
23,2714.8
43,2730.0
46,2756.6
13,2757.3
52,2758.9
10,2759.2
31,2759.5
23,2759.6
27,2759.7
8,2763.3
48,2764.6
7,2765.6
28,2765.8
4,2766.6
29,2767.3
45,2768.1
6,2769.1
49,2769.3
50,2769.9
43,2770.0
33,2770.4
11,2771.1
35,2771.5
22,2771.8
9,2771.8
51,2772.2
16,2773.8
15,2774.3
58,2777.4
55,2778.0
60,2778.3
1,2778.3
39,2781.7
57,2800.6
46,2802.5
23,2816.3
22,2868.6
56,2975.2
4,2981.5
17,2983.1
51,3042.5
41,3059.6
42,3068.0
28,3074.1
27,3081.4
1,3091.7
37,3092.4
13,3138.2
46,3138.6
8,3139.0
23,3139.1
10,3139.3
52,3139.4
27,3139.4
4,3141.4
11,3141.4
49,3142.1
51,3142.4
7,3142.4
48,3142.4
45,3142.9
43,3143.1
28,3143.8
29,3143.9
32,3144.0
35,3144.0
1,3144.4
54,3144.6
22,3144.6
58,3144.7
50,3144.8
9,3145.4
53,3145.7
33,3145.8
15,3146.3
55,3146.6
6,3148.0
60,3149.6
39,3149.7
16,3149.8
25,3149.9
47,3151.5
44,3153.6
61,3153.8
0,3156.0
56,3156.3
57,3156.5
23,3157.1
46,3160.1
13,3165.9
4,3174.7
27,3176.4
5,3185.9
23,3217.6
52,3217.7
46,3217.8
13,3217.9
10,3218.0
33,3218.4
8,3218.7
7,3219.1
27,3219.3
49,3220.6
43,3220.8
1,3220.9
11,3220.9
45,3221.3
51,3221.5
48,3221.6
29,3222.3
4,3222.3
28,3222.3
35,3222.5
22,3222.5
58,3222.7
50,3223.4
9,3223.8
15,3224.3
54,3224.4
55,3224.6
32,3225.4
53,3225.5
39,3226.5
60,3227.9
6,3228.3
16,3228.4
61,3231.9
47,3233.4
42,3234.4
44,3234.5
0,3235.9
25,3237.1
23,3238.1
46,3243.9
7,3252.3
13,3252.9
13,3296.7
23,3298.0
52,3298.3
46,3298.3
10,3298.4
27,3298.5
8,3299.4
4,3301.3
49,3301.3
1,3301.7
48,3301.8
11,3302.2
43,3302.6
51,3302.9
7,3302.9
33,3303.2
45,3303.4
29,3303.4
58,3304.1
35,3304.2
22,3304.4
28,3304.5
9,3304.6
50,3305.1
54,3306.1
40,3306.8
53,3307.0
55,3307.0
15,3307.5
32,3308.2
39,3310.0
16,3310.8
6,3311.1
60,3311.3
61,3317.6
23,3318.5
57,3321.6
13,3322.0
0,3322.6
46,3326.0
56,3328.4
2,3351.3
27,3376.4
53,3377.8
13,3378.2
23,3378.4
52,3378.4
46,3378.6
10,3378.7
8,3379.4
25,3380.5
7,3381.7
4,3381.8
33,3381.9
49,3382.0
11,3382.5
48,3382.5
29,3383.1
1,3383.3
43,3383.4
35,3383.4
51,3383.6
9,3384.2
28,3384.5
45,3384.7
58,3385.2
22,3385.4
50,3385.7
54,3387.7
55,3388.0
32,3388.7
15,3389.4
6,3390.6
16,3390.8
39,3391.5
60,3393.6
44,3398.3
23,3399.1
27,3399.7
0,3404.0
61,3405.7
46,3409.0
8,3414.0
57,3414.4
13,3416.6
39,3434.6
33,3473.6
25,3485.9
60,3512.2
3,3516.0
18,3558.6
23,3580.2
56,3594.8
12,3630.5
36,3650.3
31,3663.6
54,3684.1
48,3744.4
4,3749.4
13,3762.6
46,3763.5
23,3763.6
52,3763.9
27,3763.9
10,3764.0
45,3765.1
49,3765.1
8,3765.7
11,3765.9
28,3767.2
35,3767.4
51,3767.4
33,3767.5
15,3767.7
29,3767.8
48,3767.9
53,3768.0
32,3768.1
54,3768.4
22,3768.7
58,3769.1
50,3769.5
9,3770.0
43,3770.3
55,3770.9
39,3771.0
7,3771.6
47,3771.9
6,3772.0
16,3772.4
60,3773.1
61,3773.4
25,3773.7
57,3774.1
44,3775.2
4,3775.4
56,3776.9
12,3777.0
1,3778.3
46,3783.3
23,3783.5
37,3784.2
41,3785.7
13,3786.4
20,3788.9
19,3797.5
27,3799.2
52,3809.7
10,3842.2
13,3842.4
46,3843.3
52,3844.1
27,3844.5
23,3844.6
8,3845.5
49,3845.7
11,3846.0
48,3846.1
33,3846.3
51,3846.5
45,3847.1
58,3847.2
29,3847.2
15,3847.2
28,3847.4
35,3847.5
9,3847.8
32,3848.1
22,3848.4
54,3848.6
50,3848.7
39,3848.9
55,3849.6
53,3849.8
7,3850.8
61,3852.1
60,3852.9
57,3852.9
43,3853.0
6,3853.1
16,3853.7
4,3855.8
44,3858.7
25,3860.3
47,3860.8
56,3861.3
52,3863.0
46,3867.4
23,3875.2
13,3883.9
0,3899.8
46,3913.8
13,3922.9
52,3923.3
10,3923.3
27,3923.7
48,3925.8
8,3926.3
23,3926.4
11,3926.4
49,3926.8
51,3927.4
33,3927.4
46,3927.7
29,3928.3
28,3928.8
35,3928.9
9,3929.0
58,3929.3
32,3929.4
50,3929.7
15,3929.7
45,3929.8
6,3930.1
54,3930.1
39,3930.8
22,3930.8
55,3931.7
53,3931.8
7,3932.4
60,3934.8
57,3935.0
61,3935.1
16,3936.3
43,3937.1
56,3946.6
4,3947.1
52,3967.4
13,4002.5
46,4003.1
10,4003.7
27,4004.0
52,4004.3
23,4005.2
48,4006.1
8,4006.9
11,4007.1
49,4007.4
33,4007.9
51,4008.1
50,4008.2
29,4009.1
35,4009.2
9,4009.8
32,4010.1
28,4010.4
45,4010.5
58,4010.7
15,4010.8
22,4011.6
54,4012.0
53,4012.1
7,4012.7
55,4012.8
39,4013.0
6,4015.1
43,4017.6
57,4017.7
16,4017.9
61,4018.2
44,4019.5
60,4020.3
4,4020.4
52,4021.6
46,4024.3
56,4025.8
23,4032.7
27,4033.2
13,4033.3
47,4034.8
61,4053.6
37,4145.2
13,4162.6
38,4212.4
26,4268.9
2,4313.3
13,4387.3
52,4389.2
46,4389.4
10,4390.3
11,4390.6
27,4391.5
33,4391.6
49,4391.6
51,4392.0
32,4392.9
23,4393.0
48,4393.6
15,4393.9
29,4394.0
28,4394.1
35,4394.1
54,4394.3
22,4394.3
50,4394.5
8,4394.6
58,4394.9
9,4395.2
53,4395.3
55,4395.5
39,4395.5
16,4397.4
6,4397.9
43,4398.6
61,4398.9
25,4399.0
57,4399.5
60,4399.7
56,4400.1
4,4400.3
7,4400.3
47,4400.7
44,4402.6
45,4404.3
1,4404.4
19,4406.9
