28,83.0
1,83.1
11,83.1
16,83.1
15,83.2
8,83.3
22,83.4
6,83.5
27,83.7
19,83.9
28,85.8
11,85.8
16,85.8
1,86.0
15,86.1
8,86.3
22,86.6
6,86.9
27,87.9
19,89.0
28,93.9
11,94.5
16,95.1
1,99.1
15,102.1
11,162.9
28,162.9
16,162.9
1,163.0
15,163.0
8,163.1
22,163.2
6,163.3
27,163.5
19,163.8
28,165.6
16,165.8
11,165.8
1,165.8
15,166.0
8,166.1
22,166.3
6,166.6
27,167.5
19,168.5
28,172.2
11,173.5
16,173.9
1,176.4
15,181.4
28,242.9
11,242.9
16,243.0
1,243.0
15,243.0
8,243.1
22,243.2
6,243.3
27,243.5
19,243.7
11,245.7
28,245.7
16,245.8
1,246.0
15,246.0
8,246.1
22,246.4
6,246.6
27,247.6
19,248.5
28,253.1
11,253.6
16,254.0
1,256.8
15,261.8
20,565.0
11,628.0
28,628.0
15,628.1
16,628.1
1,628.1
8,628.2
22,628.3
6,628.5
27,628.7
19,628.9
11,630.8
28,630.8
16,630.9
1,631.0
15,631.1
8,631.3
22,631.6
6,631.9
27,632.6
19,634.0
28,638.8
11,639.4
16,640.0
1,643.8
15,646.6
16,707.9
11,707.9
28,707.9
1,708.0
15,708.0
8,708.1
22,708.2
6,708.3
27,708.5
19,708.8
28,710.6
1,710.8
16,710.8
11,710.8
15,711.0
8,711.1
22,711.3
6,711.6
27,712.5
19,713.5
28,717.2
11,718.5
16,718.9
1,721.4
15,726.4
28,787.9
11,788.0
15,788.0
1,788.0
16,788.0
8,788.1
22,788.2
6,788.3
27,788.5
19,788.7
11,790.7
28,790.7
16,790.8
1,791.0
15,791.0
8,791.1
22,791.4
6,791.6
27,792.6
19,793.5
28,798.1
11,798.6
16,799.0
1,801.8
15,806.8
15,868.0
28,868.0
11,868.0
1,868.0
16,868.0
8,868.1
22,868.2
6,868.3
27,868.5
19,868.7
28,870.7
16,870.7
11,870.7
1,871.0
15,871.0
8,871.1
22,871.4
6,871.6
27,872.6
19,873.5
28,878.2
11,878.6
16,879.0
1,881.9
15,886.9
11,1253.0
28,1253.0
15,1253.1
16,1253.1
1,1253.1
8,1253.2
22,1253.3
6,1253.5
27,1253.7
19,1253.9
11,1255.8
28,1255.8
16,1255.9
1,1256.0
15,1256.1
8,1256.3
22,1256.6
6,1256.9
27,1257.6
19,1259.0
28,1263.8
11,1264.4
16,1265.0
1,1268.8
15,1271.6
16,1332.9
28,1332.9
11,1332.9
15,1333.0
1,1333.0
8,1333.1
22,1333.2
6,1333.3
27,1333.5
19,1333.8
28,1335.6
16,1335.8
11,1335.8
1,1335.8
15,1336.0
8,1336.1
22,1336.3
6,1336.6
27,1337.5
19,1338.5
28,1342.2
11,1343.5
