1,813.7
5,815.5
0,890.2
1,895.5
5,897.0
1,1351.3
5,1351.5
6,1353.2
1,1437.5
5,1438.4
6,1446.0
1,1517.0
5,1518.5
2,1520.0
6,1520.7
5,1906.5
1,1906.7
0,1909.0
6,1915.0
5,1984.6
0,1992.4
6,1992.6
1,2056.2
2,2057.8
5,2136.1
1,2136.7
2,2141.8
0,2145.6
6,2146.9
1,2531.4
5,2533.2
6,2536.5
2,2537.7
1,2608.0
5,2608.7
4,2613.3
6,2613.7
2,2617.9
1,2688.3
5,2689.4
0,2690.9
6,2693.7
2,2697.8
1,2766.4
5,2768.2
0,2772.5
2,2774.3
4,2775.1
6,2775.8
1,3145.0
5,3146.2
6,3146.7
0,3147.8
2,3148.4
1,3221.8
6,3222.6
5,3223.0
0,3223.1
2,3224.4
4,3224.5
7,3231.3
3,3232.1
6,3301.8
0,3302.1
5,3302.9
1,3303.6
2,3305.5
4,3306.1
7,3315.4
3,3325.5
6,3381.1
1,3381.8
5,3382.6
2,3384.0
0,3384.4
4,3386.5
1,3769.5
5,3769.9
6,3770.0
2,3771.2
0,3777.4
4,3778.8
6,3847.1
5,3847.1
1,3848.0
2,3849.7
0,3851.8
7,3855.1
3,3855.2
4,3879.7
6,3926.8
1,3928.7
5,3929.4
0,3929.8
2,3930.1
4,3933.3
7,3938.5
3,3939.5
6,4006.6
1,4009.4
5,4009.7
2,4011.5
7,4022.2
0,4028.8
6,4038.1
6,4396.5
1,4396.5
5,4396.9
2,4397.9
0,4405.6
6,4473.4
1,4474.4
5,4475.0
2,4475.3
7,4477.8
0,4484.5
6,4551.6
2,4553.2
1,4553.8
5,4553.9
7,4562.3
3,4562.8
0,4585.9
6,4631.0
2,4633.4
1,4634.0
5,4634.1
3,4645.2
7,4646.5
1,4712.5
6,5021.2
1,5022.5
2,5023.0
5,5025.7
7,5032.0
6,5098.5
2,5099.5
1,5100.7
5,5101.8
0,5105.5
7,5106.8
3,5109.8
2,5179.3
1,5180.4
6,5183.0
5,5183.2
7,5186.8
3,5188.6
6,5258.7
2,5259.2
1,5260.1
5,5261.8
7,5269.5
6,5647.3
2,5649.0
1,5650.9
5,5652.0
6,5725.3
2,5726.9
7,5727.2
0,5727.5
1,5728.7
3,5728.8
5,5729.8
4,5733.9
6,5805.7
2,5807.3
7,5810.2
1,5810.3
3,5811.2
5,5812.5
6,5887.1
2,5887.4
1,5891.7
5,5893.4
0,5893.8
3,5894.0
7,5895.8
4,5899.8
1,6277.7
6,6278.1
5,6278.9
3,6284.7
2,6286.3
4,6351.5
6,6353.5
1,6354.3
7,6355.0
2,6355.2
5,6356.5
0,6358.2
6,6435.1
2,6436.0
1,6438.6
5,6440.6
7,6443.7
6,6514.4
2,6515.7
1,6518.2
5,6520.5
4,6526.4
1,6903.6
5,6903.9
6,6905.4
2,6912.3
3,6913.9
1,6979.7
5,6980.7
6,6982.6
3,7000.5
1,7062.8
5,7063.4
6,7065.9
2,7079.1
3,7079.9
1,7144.6
5,7145.2
4,7145.8
6,7146.8
1,7528.4
5,7528.8
6,7533.8
2,7547.8
1,7607.6
5,7608.5
6,7612.1
1,7685.4
5,7687.8
6,7691.4
0,7766.0
1,7768.9
5,7769.8
3,7785.5
1,8154.9
2,8172.6
1,8236.6
5,8237.4
2,8308.0
6,8308.1
1,8315.8
5,8320.4
1,8400.2
3,8413.4
6,8781.2
6,8865.7
2,9010.4
6,9012.0
5,9025.3
3,9489.9
3,9646.3
